event_id,timestamp,user_id,route,query_type,prompt_version,answer_accepted,thumbs_up,regenerated,latency_ms
EVT_00266,2026-06-13 07:19:00,USER_076,RAG,Issue Investigation,V1,1,1,0,1306.0
EVT_00267,2026-05-15 14:25:00,USER_098,SQL,KPI Lookup,V1,0,0,1,609.0
EVT_00268,2026-05-08 05:19:00,USER_005,RAG,Issue Investigation,V1,1,0,0,1536.0
EVT_00269,2026-06-23 08:41:00,USER_013,SQL,KPI Lookup,V1,1,1,0,526.0
EVT_00270,2026-06-25 23:33:00,USER_050,HYBRID,Supplier Diagnosis,V2,1,1,0,2059.0
EVT_00271,2026-06-24 02:25:00,USER_033,HYBRID,Supplier Diagnosis,V1,0,0,1,2580.0
EVT_00272,2026-06-09 03:41:00,USER_059,RAG,Issue Investigation,V2,1,0,0,1831.0
EVT_00273,2026-05-12 04:03:00,USER_004,SQL,KPI Lookup,V2,1,1,0,626.0
EVT_00274,2026-05-05 19:27:00,USER_030,SQL,KPI Lookup,V1,1,0,0,1005.0
EVT_00275,2026-05-13 00:24:00,USER_048,SQL,KPI Lookup,V2,1,1,1,869.0
EVT_00276,2026-05-04 04:41:00,USER_033,RAG,Issue Investigation,V2,1,1,0,2393.0
EVT_00277,2026-06-08 13:24:00,USER_082,SQL,KPI Lookup,V2,1,1,0,918.0
EVT_00278,2026-06-26 00:05:00,USER_057,SQL,KPI Lookup,V1,1,1,0,552.0
EVT_00279,2026-06-17 00:18:00,USER_080,SQL,KPI Lookup,V1,1,0,0,803.0
EVT_00280,2026-06-05 08:58:00,USER_048,RAG,Issue Investigation,V1,1,1,0,1748.0
EVT_00281,2026-06-29 04:54:00,USER_009,RAG,Issue Investigation,V1,1,1,0,1747.0
EVT_00282,2026-05-20 06:26:00,USER_095,HYBRID,Supplier Diagnosis,V2,0,0,0,1913.0
EVT_00283,2026-05-18 15:21:00,USER_041,SQL,KPI Lookup,V2,1,0,0,813.0
EVT_00284,2026-05-23 22:54:00,USER_097,HYBRID,Supplier Diagnosis,V1,0,0,0,2187.0
EVT_00285,2026-06-29 14:27:00,USER_020,SQL,KPI Lookup,V2,1,1,0,815.0
EVT_00286,2026-06-07 14:32:00,USER_009,RAG,Issue Investigation,V1,1,0,0,1858.0
EVT_00287,2026-05-30 20:40:00,USER_074,RAG,Issue Investigation,V2,1,1,0,2124.0
EVT_00288,2026-05-21 06:15:00,USER_054,HYBRID,Supplier Diagnosis,V1,1,1,0,2119.0
EVT_00289,2026-06-05 20:31:00,USER_065,SQL,KPI Lookup,V1,1,1,0,300.0
EVT_00290,2026-06-05 13:30:00,USER_054,SQL,KPI Lookup,V2,1,1,0,300.0
EVT_00291,2026-06-10 10:16:00,USER_058,HYBRID,Supplier Diagnosis,V2,0,0,1,2674.0
EVT_00292,2026-05-18 09:41:00,USER_027,SQL,KPI Lookup,V2,1,1,1,554.0
EVT_00293,2026-06-01 01:41:00,USER_037,RAG,Issue Investigation,V1,1,1,1,1828.0
EVT_00294,2026-05-12 19:31:00,USER_042,SQL,KPI Lookup,V2,1,1,0,771.0
EVT_00295,2026-06-16 08:23:00,USER_024,RAG,Issue Investigation,V1,1,1,0,1206.0
EVT_00296,2026-05-18 07:36:00,USER_037,HYBRID,Supplier Diagnosis,V1,0,0,1,2025.0
EVT_00297,2026-06-20 17:39:00,USER_037,RAG,Issue Investigation,V2,1,1,0,1849.0
EVT_00298,2026-06-23 17:20:00,USER_007,HYBRID,Supplier Diagnosis,V1,1,1,0,2411.0
EVT_00299,2026-05-29 01:27:00,USER_067,HYBRID,Supplier Diagnosis,V2,1,1,0,2338.0
EVT_00300,2026-06-18 06:33:00,USER_069,RAG,Issue Investigation,V1,1,1,0,1691.0
EVT_00301,2026-06-17 01:41:00,USER_034,SQL,KPI Lookup,V1,0,0,0,767.0
EVT_00302,2026-06-27 06:14:00,USER_059,RAG,Issue Investigation,V2,1,1,0,1651.0
EVT_00303,2026-06-18 12:22:00,USER_064,RAG,Issue Investigation,V2,1,1,1,1861.0
EVT_00304,2026-06-14 22:05:00,USER_078,RAG,Issue Investigation,V2,1,0,0,2065.0
EVT_00305,2026-06-26 20:03:00,USER_058,RAG,Issue Investigation,V1,1,1,0,1524.0
EVT_00306,2026-06-27 05:03:00,USER_092,HYBRID,Supplier Diagnosis,V2,0,0,0,2427.0
EVT_00307,2026-06-10 03:10:00,USER_006,HYBRID,Supplier Diagnosis,V1,1,1,0,1989.0
EVT_00308,2026-05-26 04:31:00,USER_061,RAG,Issue Investigation,V2,0,0,0,1628.0
EVT_00309,2026-05-05 02:12:00,USER_096,SQL,KPI Lookup,V1,1,1,0,1007.0
EVT_00310,2026-05-07 13:11:00,USER_019,SQL,KPI Lookup,V2,1,1,0,755.0
EVT_00311,2026-06-09 05:20:00,USER_049,SQL,KPI Lookup,V1,1,1,0,1017.0
EVT_00312,2026-05-06 16:04:00,USER_023,RAG,Issue Investigation,V2,1,0,0,1601.0
EVT_00313,2026-05-27 02:53:00,USER_088,RAG,Issue Investigation,V1,0,0,1,1742.0
EVT_00314,2026-06-21 09:03:00,USER_045,RAG,Issue Investigation,V1,1,1,0,1373.0
EVT_00315,2026-06-28 07:07:00,USER_077,RAG,Issue Investigation,V2,1,1,0,1700.0
EVT_00316,2026-05-17 12:30:00,USER_062,SQL,KPI Lookup,V2,1,1,0,812.0
EVT_00317,2026-06-27 04:20:00,USER_005,SQL,KPI Lookup,V2,1,1,0,822.0
EVT_00318,2026-06-17 18:53:00,USER_072,HYBRID,Supplier Diagnosis,V1,1,1,0,2373.0
EVT_00319,2026-05-01 14:57:00,USER_057,HYBRID,Supplier Diagnosis,V2,1,0,0,2917.0
EVT_00320,2026-05-08 19:20:00,USER_051,SQL,KPI Lookup,V1,1,1,0,857.0
EVT_00321,2026-06-22 01:11:00,USER_042,HYBRID,Supplier Diagnosis,V1,0,0,1,2376.0
EVT_00322,2026-06-26 12:37:00,USER_055,RAG,Issue Investigation,V1,1,1,0,1765.0
EVT_00323,2026-05-23 10:46:00,USER_100,SQL,KPI Lookup,V1,0,1,1,689.0
EVT_00324,2026-05-20 05:33:00,USER_065,RAG,Issue Investigation,V1,1,1,0,1716.0
EVT_00325,2026-05-29 19:17:00,USER_019,HYBRID,Supplier Diagnosis,V1,1,1,0,2069.0
EVT_00326,2026-06-29 08:58:00,USER_043,SQL,KPI Lookup,V2,0,0,0,803.0
EVT_00327,2026-06-08 07:08:00,USER_064,SQL,KPI Lookup,V1,0,0,1,860.0
EVT_00328,2026-06-29 08:01:00,USER_050,RAG,Issue Investigation,V2,1,1,0,1566.0
EVT_00329,2026-06-10 05:27:00,USER_033,SQL,KPI Lookup,V1,1,1,0,778.0
EVT_00330,2026-06-19 17:52:00,USER_026,HYBRID,Supplier Diagnosis,V1,0,0,0,1681.0
EVT_00331,2026-06-27 07:39:00,USER_023,SQL,KPI Lookup,V2,1,1,0,332.0
EVT_00332,2026-06-15 14:54:00,USER_098,HYBRID,Supplier Diagnosis,V1,0,0,0,2316.0
EVT_00333,2026-06-26 01:31:00,USER_080,RAG,Issue Investigation,V1,1,1,0,1532.0
EVT_00334,2026-05-20 21:31:00,USER_049,HYBRID,Supplier Diagnosis,V2,0,0,1,2581.0
EVT_00335,2026-05-05 02:58:00,USER_004,SQL,KPI Lookup,V1,1,1,0,586.0
EVT_00336,2026-05-06 04:00:00,USER_066,RAG,Issue Investigation,V1,1,0,0,1220.0
EVT_00337,2026-06-10 02:49:00,USER_027,HYBRID,Supplier Diagnosis,V2,1,1,0,2765.0
EVT_00338,2026-05-27 17:03:00,USER_031,SQL,KPI Lookup,V2,1,1,0,999.0
EVT_00339,2026-06-04 00:08:00,USER_077,RAG,Issue Investigation,V1,0,0,1,1538.0
EVT_00340,2026-06-25 16:53:00,USER_025,SQL,KPI Lookup,V2,1,1,0,735.0
EVT_00341,2026-05-16 01:32:00,USER_005,RAG,Issue Investigation,V1,0,0,0,1742.0
EVT_00342,2026-05-17 09:53:00,USER_003,HYBRID,Supplier Diagnosis,V1,0,0,0,2357.0
EVT_00343,2026-05-29 20:09:00,USER_067,HYBRID,Supplier Diagnosis,V1,1,1,0,2656.0
EVT_00344,2026-05-27 21:59:00,USER_031,SQL,KPI Lookup,V2,1,1,0,866.0
EVT_00345,2026-05-28 05:23:00,USER_052,HYBRID,Supplier Diagnosis,V1,0,1,1,2000.0
EVT_00346,2026-05-06 21:58:00,USER_044,RAG,Issue Investigation,V1,1,1,0,1731.0
EVT_00347,2026-06-06 07:56:00,USER_041,SQL,KPI Lookup,V2,1,0,0,928.0
EVT_00348,2026-05-04 19:28:00,USER_055,SQL,KPI Lookup,V2,1,1,0,1250.0
EVT_00349,2026-05-18 19:47:00,USER_055,HYBRID,Supplier Diagnosis,V2,1,1,0,2294.0
EVT_00350,2026-06-24 16:03:00,USER_060,SQL,KPI Lookup,V2,1,1,0,660.0
EVT_00351,2026-05-14 09:13:00,USER_031,HYBRID,Supplier Diagnosis,V1,0,0,0,2260.0
EVT_00352,2026-05-19 15:08:00,USER_095,SQL,KPI Lookup,V2,1,0,0,908.0
EVT_00353,2026-05-23 23:09:00,USER_076,SQL,KPI Lookup,V1,1,1,0,320.0
EVT_00354,2026-05-14 06:25:00,USER_034,HYBRID,Supplier Diagnosis,V1,1,1,0,2216.0
EVT_00355,2026-06-25 10:21:00,USER_021,RAG,Issue Investigation,V1,1,1,0,1895.0
EVT_00356,2026-06-27 15:59:00,USER_042,RAG,Issue Investigation,V2,0,0,0,1534.0
EVT_00357,2026-06-29 10:16:00,USER_053,RAG,Issue Investigation,V1,1,1,0,1583.0
EVT_00358,2026-05-05 05:04:00,USER_045,SQL,KPI Lookup,V1,0,0,1,695.0
EVT_00359,2026-05-20 00:05:00,USER_055,HYBRID,Supplier Diagnosis,V1,1,1,0,1705.0
EVT_00360,2026-05-31 09:50:00,USER_047,SQL,KPI Lookup,V2,1,1,0,809.0
EVT_00361,2026-06-08 23:53:00,USER_048,SQL,KPI Lookup,V1,1,1,0,1243.0
EVT_00362,2026-05-07 23:33:00,USER_073,RAG,Issue Investigation,V1,1,1,0,1996.0
EVT_00363,2026-05-15 02:08:00,USER_044,SQL,KPI Lookup,V2,1,1,0,1062.0
EVT_00364,2026-06-22 03:26:00,USER_066,RAG,Issue Investigation,V2,1,1,0,1620.0
EVT_00365,2026-05-26 09:34:00,USER_053,SQL,KPI Lookup,V2,0,1,0,822.0
EVT_00366,2026-06-28 20:31:00,USER_022,SQL,KPI Lookup,V1,1,1,0,434.0
EVT_00367,2026-05-27 04:10:00,USER_004,RAG,Issue Investigation,V2,1,0,0,2179.0
EVT_00368,2026-05-03 17:21:00,USER_021,SQL,KPI Lookup,V2,0,0,1,978.0
EVT_00369,2026-05-31 14:50:00,USER_045,SQL,KPI Lookup,V1,1,1,0,1160.0
EVT_00370,2026-05-27 02:34:00,USER_097,HYBRID,Supplier Diagnosis,V1,1,0,0,2228.0
EVT_00371,2026-05-30 18:15:00,USER_034,HYBRID,Supplier Diagnosis,V2,0,0,0,2389.0
EVT_00372,2026-06-28 19:01:00,USER_011,HYBRID,Supplier Diagnosis,V1,1,1,1,2430.0
EVT_00373,2026-06-15 23:50:00,USER_046,SQL,KPI Lookup,V2,0,1,0,830.0
EVT_00374,2026-06-11 09:45:00,USER_041,SQL,KPI Lookup,V2,0,0,0,799.0
EVT_00375,2026-06-07 09:57:00,USER_049,HYBRID,Supplier Diagnosis,V1,1,1,0,2428.0
EVT_00376,2026-06-12 00:51:00,USER_010,SQL,KPI Lookup,V1,1,0,0,453.0
EVT_00377,2026-06-16 10:05:00,USER_053,RAG,Issue Investigation,V2,1,1,0,1482.0
EVT_00378,2026-06-23 03:29:00,USER_023,RAG,Issue Investigation,V2,0,0,1,1540.0
EVT_00379,2026-05-22 17:52:00,USER_050,RAG,Issue Investigation,V2,1,1,0,2078.0
EVT_00380,2026-05-11 00:12:00,USER_004,SQL,KPI Lookup,V2,1,1,0,963.0
EVT_00381,2026-05-21 01:15:00,USER_083,RAG,Issue Investigation,V1,1,1,0,1752.0
EVT_00382,2026-05-24 15:08:00,USER_064,HYBRID,Supplier Diagnosis,V2,1,1,0,2844.0
EVT_00383,2026-05-26 17:27:00,USER_085,RAG,Issue Investigation,V2,1,1,1,1854.0
EVT_00384,2026-05-31 11:50:00,USER_037,SQL,KPI Lookup,V2,1,1,0,883.0
EVT_00385,2026-06-15 22:12:00,USER_082,RAG,Issue Investigation,V2,1,1,0,1893.0
EVT_00386,2026-05-17 21:55:00,USER_010,SQL,KPI Lookup,V2,1,1,0,1185.0
EVT_00387,2026-06-29 19:25:00,USER_081,SQL,KPI Lookup,V1,1,1,0,300.0
EVT_00388,2026-06-21 11:18:00,USER_024,RAG,Issue Investigation,V1,1,0,0,2036.0
EVT_00389,2026-05-07 16:55:00,USER_095,HYBRID,Supplier Diagnosis,V1,0,0,1,1892.0
EVT_00390,2026-06-22 04:16:00,USER_097,HYBRID,Supplier Diagnosis,V2,1,0,0,2406.0
EVT_00391,2026-05-25 17:51:00,USER_060,HYBRID,Supplier Diagnosis,V1,0,0,0,2319.0
EVT_00392,2026-06-10 19:44:00,USER_079,HYBRID,Supplier Diagnosis,V1,1,1,0,2265.0
EVT_00393,2026-06-18 18:08:00,USER_049,SQL,KPI Lookup,V2,1,1,1,662.0
EVT_00394,2026-06-07 05:34:00,USER_004,RAG,Issue Investigation,V1,1,1,0,2035.0
EVT_00395,2026-06-09 02:55:00,USER_015,SQL,KPI Lookup,V2,1,1,0,824.0
EVT_00396,2026-06-08 00:05:00,USER_014,SQL,KPI Lookup,V2,1,1,0,815.0
EVT_00397,2026-06-28 09:50:00,USER_023,RAG,Issue Investigation,V1,1,1,0,1748.0
EVT_00398,2026-06-01 17:26:00,USER_057,SQL,KPI Lookup,V1,1,1,0,351.0
EVT_00399,2026-06-12 22:37:00,USER_096,HYBRID,Supplier Diagnosis,V1,0,0,0,2142.0
EVT_00400,2026-05-02 06:07:00,USER_014,SQL,KPI Lookup,V2,1,1,0,767.0
EVT_00401,2026-06-24 16:15:00,USER_082,SQL,KPI Lookup,V1,1,1,0,959.0
EVT_00402,2026-05-24 15:34:00,USER_097,RAG,Issue Investigation,V2,0,1,1,1651.0
EVT_00403,2026-06-02 07:39:00,USER_017,SQL,KPI Lookup,V2,1,1,0,678.0
EVT_00404,2026-05-09 09:32:00,USER_076,RAG,Issue Investigation,V1,0,1,0,1542.0
EVT_00405,2026-05-20 01:11:00,USER_057,HYBRID,Supplier Diagnosis,V1,1,0,0,2006.0
EVT_00406,2026-05-12 08:31:00,USER_002,RAG,Issue Investigation,V1,1,1,0,1664.0
EVT_00407,2026-06-06 01:56:00,USER_045,SQL,KPI Lookup,V1,1,0,1,807.0
EVT_00408,2026-05-05 23:01:00,USER_064,SQL,KPI Lookup,V1,1,1,1,1026.0
EVT_00409,2026-05-11 20:25:00,USER_013,HYBRID,Supplier Diagnosis,V1,1,1,0,2187.0
EVT_00410,2026-06-17 18:36:00,USER_098,SQL,KPI Lookup,V2,1,1,0,416.0
EVT_00411,2026-05-23 06:08:00,USER_094,RAG,Issue Investigation,V2,1,1,0,2335.0
EVT_00412,2026-05-10 06:03:00,USER_065,RAG,Issue Investigation,V2,0,0,1,1907.0
EVT_00413,2026-05-10 12:16:00,USER_018,SQL,KPI Lookup,V1,1,1,0,630.0
EVT_00414,2026-06-01 14:47:00,USER_028,SQL,KPI Lookup,V2,1,1,0,588.0
EVT_00415,2026-06-26 10:44:00,USER_066,HYBRID,Supplier Diagnosis,V2,1,1,0,2107.0
EVT_00416,2026-05-26 13:43:00,USER_043,RAG,Issue Investigation,V2,1,1,0,1949.0
EVT_00417,2026-06-07 18:33:00,USER_021,SQL,KPI Lookup,V2,0,0,0,515.0
EVT_00418,2026-06-17 20:41:00,USER_087,HYBRID,Supplier Diagnosis,V2,1,1,0,2591.0
EVT_00419,2026-05-17 02:44:00,USER_090,SQL,KPI Lookup,V2,1,1,1,849.0
EVT_00420,2026-05-10 19:45:00,USER_049,RAG,Issue Investigation,V2,1,1,0,1709.0
EVT_00421,2026-05-02 08:58:00,USER_088,HYBRID,Supplier Diagnosis,V2,1,1,0,2096.0
EVT_00422,2026-05-22 01:09:00,USER_024,HYBRID,Supplier Diagnosis,V2,1,0,0,2549.0
EVT_00423,2026-05-06 17:12:00,USER_091,SQL,KPI Lookup,V2,1,1,0,1430.0
EVT_00424,2026-05-22 07:14:00,USER_027,RAG,Issue Investigation,V1,1,1,0,1899.0
EVT_00425,2026-05-16 07:28:00,USER_006,HYBRID,Supplier Diagnosis,V2,0,0,0,2163.0
EVT_00426,2026-06-24 12:19:00,USER_097,SQL,KPI Lookup,V2,1,1,0,704.0
EVT_00427,2026-06-10 00:44:00,USER_078,SQL,KPI Lookup,V1,1,1,0,1030.0
EVT_00428,2026-05-15 03:31:00,USER_093,RAG,Issue Investigation,V1,0,1,1,1431.0
EVT_00429,2026-05-15 06:56:00,USER_022,HYBRID,Supplier Diagnosis,V1,0,0,0,2247.0
EVT_00430,2026-06-08 23:24:00,USER_032,HYBRID,Supplier Diagnosis,V2,1,1,0,2003.0
EVT_00431,2026-05-31 17:33:00,USER_073,HYBRID,Supplier Diagnosis,V2,1,1,0,2416.0
EVT_00432,2026-05-09 11:33:00,USER_038,RAG,Issue Investigation,V2,1,1,0,1647.0
EVT_00433,2026-06-02 23:36:00,USER_095,RAG,Issue Investigation,V2,0,0,0,1626.0
EVT_00434,2026-06-20 22:47:00,USER_070,RAG,Issue Investigation,V2,1,1,0,1488.0
EVT_00435,2026-05-13 11:40:00,USER_051,RAG,Issue Investigation,V2,0,0,1,2166.0
EVT_00436,2026-05-26 03:52:00,USER_089,SQL,KPI Lookup,V2,1,1,0,766.0
EVT_00437,2026-05-13 01:37:00,USER_081,HYBRID,Supplier Diagnosis,V1,1,1,0,2743.0
EVT_00438,2026-06-06 17:40:00,USER_100,SQL,KPI Lookup,V2,0,0,0,1181.0
EVT_00439,2026-05-07 01:40:00,USER_025,RAG,Issue Investigation,V1,0,0,0,1712.0
EVT_00440,2026-06-19 13:41:00,USER_060,HYBRID,Supplier Diagnosis,V1,1,1,0,1769.0
EVT_00441,2026-05-26 09:09:00,USER_029,RAG,Issue Investigation,V2,1,1,0,1384.0
EVT_00442,2026-05-03 07:44:00,USER_058,RAG,Issue Investigation,V1,1,1,0,1691.0
EVT_00443,2026-06-09 09:23:00,USER_052,SQL,KPI Lookup,V1,1,1,1,544.0
EVT_00444,2026-05-28 14:27:00,USER_100,HYBRID,Supplier Diagnosis,V1,1,1,0,2412.0
EVT_00445,2026-05-08 19:41:00,USER_042,SQL,KPI Lookup,V2,1,1,0,825.0
EVT_00446,2026-05-04 14:33:00,USER_023,HYBRID,Supplier Diagnosis,V2,0,0,1,2009.0
EVT_00447,2026-05-03 01:02:00,USER_005,HYBRID,Supplier Diagnosis,V1,1,1,0,2141.0
EVT_00448,2026-05-10 03:38:00,USER_062,SQL,KPI Lookup,V2,1,1,0,1240.0
EVT_00449,2026-06-17 01:27:00,USER_030,SQL,KPI Lookup,V2,1,1,0,548.0
EVT_00450,2026-05-27 14:59:00,USER_018,SQL,KPI Lookup,V1,1,1,0,1039.0
EVT_00451,2026-05-16 08:00:00,USER_052,RAG,Issue Investigation,V2,1,0,0,1887.0
EVT_00452,2026-06-10 09:38:00,USER_086,RAG,Issue Investigation,V2,1,0,0,1535.0
EVT_00453,2026-05-15 15:58:00,USER_029,HYBRID,Supplier Diagnosis,V2,1,1,0,1941.0
EVT_00454,2026-05-04 05:09:00,USER_066,RAG,Issue Investigation,V2,1,0,0,1675.0
EVT_00455,2026-06-24 05:57:00,USER_031,SQL,KPI Lookup,V1,1,1,0,629.0
EVT_00456,2026-06-14 08:47:00,USER_038,HYBRID,Supplier Diagnosis,V1,1,1,0,2295.0
EVT_00457,2026-06-16 09:14:00,USER_092,SQL,KPI Lookup,V2,1,1,0,735.0
EVT_00458,2026-05-26 23:02:00,USER_061,SQL,KPI Lookup,V2,1,1,1,1153.0
EVT_00459,2026-06-18 01:53:00,USER_074,SQL,KPI Lookup,V2,1,1,1,674.0
EVT_00460,2026-05-14 15:24:00,USER_083,SQL,KPI Lookup,V1,1,1,0,450.0
EVT_00461,2026-06-20 03:00:00,USER_045,SQL,KPI Lookup,V2,1,1,0,1276.0
EVT_00462,2026-05-21 03:43:00,USER_053,HYBRID,Supplier Diagnosis,V2,1,1,0,2518.0
EVT_00463,2026-05-20 01:55:00,USER_035,HYBRID,Supplier Diagnosis,V1,1,0,0,2108.0
EVT_00464,2026-05-03 23:41:00,USER_099,SQL,KPI Lookup,V1,1,1,0,846.0
EVT_00465,2026-06-12 16:32:00,USER_099,RAG,Issue Investigation,V2,1,1,0,1560.0
EVT_00466,2026-06-02 11:28:00,USER_052,HYBRID,Supplier Diagnosis,V1,0,0,0,1977.0
EVT_00467,2026-05-11 17:01:00,USER_008,SQL,KPI Lookup,V2,1,1,0,1003.0
EVT_00468,2026-06-17 01:06:00,USER_021,HYBRID,Supplier Diagnosis,V1,0,1,1,2224.0
EVT_00469,2026-05-25 13:10:00,USER_092,RAG,Issue Investigation,V1,1,1,0,1761.0
EVT_00470,2026-06-22 23:35:00,USER_045,RAG,Issue Investigation,V2,1,1,0,2238.0
EVT_00471,2026-05-28 22:15:00,USER_063,HYBRID,Supplier Diagnosis,V2,1,1,0,2426.0
EVT_00472,2026-06-23 09:18:00,USER_046,HYBRID,Supplier Diagnosis,V2,1,1,0,2362.0
EVT_00473,2026-06-24 18:23:00,USER_036,SQL,KPI Lookup,V2,1,1,0,856.0
EVT_00474,2026-05-08 23:55:00,USER_057,SQL,KPI Lookup,V1,1,1,0,756.0
EVT_00475,2026-05-03 05:01:00,USER_068,HYBRID,Supplier Diagnosis,V1,1,1,1,2159.0
EVT_00476,2026-06-23 05:08:00,USER_038,HYBRID,Supplier Diagnosis,V1,1,1,0,2505.0
EVT_00477,2026-05-23 11:35:00,USER_041,HYBRID,Supplier Diagnosis,V2,0,0,1,2140.0
EVT_00478,2026-05-27 16:30:00,USER_015,HYBRID,Supplier Diagnosis,V2,1,1,0,2217.0
EVT_00479,2026-06-19 20:33:00,USER_071,SQL,KPI Lookup,V1,0,1,1,488.0
EVT_00480,2026-05-21 03:08:00,USER_088,SQL,KPI Lookup,V2,1,1,0,631.0
EVT_00481,2026-05-04 08:04:00,USER_068,RAG,Issue Investigation,V1,0,0,1,1784.0
EVT_00482,2026-05-31 01:37:00,USER_044,SQL,KPI Lookup,V2,1,0,0,1206.0
EVT_00483,2026-06-21 05:53:00,USER_061,RAG,Issue Investigation,V1,1,1,0,1545.0
EVT_00484,2026-06-29 18:27:00,USER_080,SQL,KPI Lookup,V1,1,0,0,623.0
EVT_00485,2026-05-20 10:59:00,USER_057,SQL,KPI Lookup,V2,1,1,0,1095.0
EVT_00486,2026-06-14 17:06:00,USER_029,HYBRID,Supplier Diagnosis,V2,0,0,0,2487.0
EVT_00487,2026-05-09 10:12:00,USER_021,HYBRID,Supplier Diagnosis,V1,1,0,0,2532.0
EVT_00488,2026-05-10 15:10:00,USER_028,SQL,KPI Lookup,V2,1,1,0,861.0
EVT_00489,2026-06-13 20:27:00,USER_086,RAG,Issue Investigation,V2,1,1,0,1830.0
EVT_00490,2026-05-19 20:00:00,USER_048,SQL,KPI Lookup,V1,1,1,1,517.0
EVT_00491,2026-06-02 23:46:00,USER_072,SQL,KPI Lookup,V1,1,1,0,839.0
EVT_00492,2026-05-31 17:43:00,USER_099,RAG,Issue Investigation,V1,1,1,0,1503.0
EVT_00493,2026-05-28 11:58:00,USER_045,RAG,Issue Investigation,V1,1,0,0,1816.0
EVT_00494,2026-05-03 21:20:00,USER_011,HYBRID,Supplier Diagnosis,V1,1,1,0,2273.0
EVT_00495,2026-05-19 14:03:00,USER_089,HYBRID,Supplier Diagnosis,V1,0,0,0,2284.0
EVT_00496,2026-06-25 07:55:00,USER_008,RAG,Issue Investigation,V2,1,1,0,2221.0
EVT_00497,2026-05-23 18:47:00,USER_078,HYBRID,Supplier Diagnosis,V1,0,1,0,2404.0
EVT_00498,2026-06-28 03:10:00,USER_082,SQL,KPI Lookup,V2,1,1,0,826.0
EVT_00499,2026-05-20 17:48:00,USER_079,RAG,Issue Investigation,V2,1,1,0,1813.0
EVT_00500,2026-06-18 09:31:00,USER_019,SQL,KPI Lookup,V2,1,1,0,1076.0
EVT_00501,2026-06-07 17:20:00,USER_055,RAG,Issue Investigation,V1,1,1,0,1791.0
EVT_00502,2026-05-22 20:19:00,USER_036,HYBRID,Supplier Diagnosis,V1,1,1,0,2323.0
EVT_00503,2026-06-05 10:50:00,USER_059,RAG,Issue Investigation,V1,1,0,0,1856.0
EVT_00504,2026-05-05 11:31:00,USER_030,RAG,Issue Investigation,V1,0,0,1,1874.0
EVT_00505,2026-05-25 14:28:00,USER_040,RAG,Issue Investigation,V1,1,1,0,1702.0
EVT_00506,2026-05-10 05:33:00,USER_057,SQL,KPI Lookup,V2,1,0,0,931.0
EVT_00507,2026-06-13 15:23:00,USER_013,SQL,KPI Lookup,V1,1,1,1,974.0
EVT_00508,2026-06-10 19:33:00,USER_071,SQL,KPI Lookup,V2,1,1,0,676.0
EVT_00509,2026-06-12 07:40:00,USER_071,RAG,Issue Investigation,V1,0,0,1,1579.0
EVT_00510,2026-06-24 16:27:00,USER_052,HYBRID,Supplier Diagnosis,V2,0,0,1,2838.0
EVT_00511,2026-05-23 11:06:00,USER_082,HYBRID,Supplier Diagnosis,V1,1,1,0,2573.0
EVT_00512,2026-05-30 05:39:00,USER_092,RAG,Issue Investigation,V1,1,0,0,1894.0
EVT_00513,2026-06-05 14:29:00,USER_025,HYBRID,Supplier Diagnosis,V2,1,0,0,2783.0
EVT_00514,2026-05-09 05:35:00,USER_040,SQL,KPI Lookup,V2,1,1,0,367.0
EVT_00515,2026-05-12 05:00:00,USER_067,HYBRID,Supplier Diagnosis,V2,0,0,0,2492.0
EVT_00516,2026-05-28 16:13:00,USER_059,RAG,Issue Investigation,V1,1,1,0,1832.0
EVT_00517,2026-05-12 17:51:00,USER_084,HYBRID,Supplier Diagnosis,V2,0,1,0,2544.0
EVT_00518,2026-06-11 19:58:00,USER_041,SQL,KPI Lookup,V1,0,0,1,1040.0
EVT_00519,2026-05-28 12:55:00,USER_091,SQL,KPI Lookup,V1,1,1,0,459.0
EVT_00520,2026-06-21 02:15:00,USER_064,SQL,KPI Lookup,V2,0,0,0,642.0
EVT_00521,2026-05-12 13:09:00,USER_021,SQL,KPI Lookup,V1,1,0,0,673.0
EVT_00522,2026-05-20 01:03:00,USER_055,HYBRID,Supplier Diagnosis,V2,0,0,1,2545.0
EVT_00523,2026-05-03 18:49:00,USER_097,RAG,Issue Investigation,V2,1,1,0,1587.0
EVT_00524,2026-05-21 03:54:00,USER_049,RAG,Issue Investigation,V2,1,1,0,1239.0
EVT_00525,2026-06-13 15:49:00,USER_071,RAG,Issue Investigation,V2,1,1,0,1945.0
EVT_00526,2026-06-11 22:37:00,USER_018,SQL,KPI Lookup,V1,0,0,0,345.0
EVT_00527,2026-06-22 17:08:00,USER_067,HYBRID,Supplier Diagnosis,V1,0,0,0,2863.0
EVT_00528,2026-06-20 09:07:00,USER_054,RAG,Issue Investigation,V1,1,1,0,1449.0
EVT_00529,2026-05-29 08:59:00,USER_092,HYBRID,Supplier Diagnosis,V1,0,1,1,2405.0
EVT_00530,2026-06-28 16:44:00,USER_027,HYBRID,Supplier Diagnosis,V2,1,1,1,2446.0
EVT_00531,2026-05-10 16:28:00,USER_049,SQL,KPI Lookup,V2,0,0,0,735.0
EVT_00532,2026-06-11 05:26:00,USER_026,HYBRID,Supplier Diagnosis,V1,1,0,0,2576.0
