invoice_id,supplier_id,invoice_date,invoice_amount,approved_amount,payment_delay_days,invoice_error_flag
INV000449,SUP003,2026-01-12,227324.65,227324.65,0,0
INV000450,SUP003,2026-01-08,159351.16,159351.16,8,0
INV000451,SUP003,2026-01-04,113805.89,113805.89,3,0
INV000452,SUP003,2026-01-11,142533.89,142533.89,3,0
INV000453,SUP003,2026-01-26,167496.78,167496.78,2,0
INV000454,SUP003,2026-01-22,216173.68,216173.68,1,0
INV000455,SUP003,2026-01-17,141484.38,141484.38,5,0
INV000456,SUP003,2026-01-15,286284.84,286284.84,5,0
INV000457,SUP003,2026-01-14,185399.8,185399.8,2,0
INV000458,SUP003,2026-01-01,125304.53,125304.53,4,0
INV000459,SUP003,2026-01-27,120103.79,120103.79,10,0
INV000460,SUP003,2026-02-13,142605.32,142605.32,0,0
INV000461,SUP003,2026-02-13,258937.35,258937.35,6,0
INV000462,SUP003,2026-02-19,107494.14,107494.14,5,0
INV000463,SUP003,2026-02-25,295998.17,295998.17,7,0
INV000464,SUP003,2026-02-02,654214.56,654214.56,2,0
INV000465,SUP003,2026-02-27,216616.48,216616.48,3,0
INV000466,SUP003,2026-02-03,157595.84,157595.84,7,0
INV000467,SUP003,2026-02-04,329741.2,329741.2,11,0
INV000468,SUP003,2026-02-21,222814.06,222814.06,0,0
INV000469,SUP003,2026-03-27,209942.57,209942.57,0,0
INV000470,SUP003,2026-03-08,376932.46,376932.46,3,0
INV000471,SUP003,2026-03-15,404223.63,404223.63,0,0
INV000472,SUP003,2026-03-11,259408.82,259408.82,3,0
INV000473,SUP003,2026-03-15,139119.51,139119.51,4,0
INV000474,SUP003,2026-03-01,118679.56,118679.56,1,0
INV000475,SUP003,2026-03-27,128332.89,128332.89,12,0
INV000476,SUP003,2026-03-27,267969.35,267969.35,3,0
INV000477,SUP003,2026-03-08,240047.88,240047.88,8,0
INV000478,SUP003,2026-04-10,136728.27,136728.27,5,0
INV000479,SUP003,2026-04-02,396049.21,396049.21,0,0
INV000480,SUP003,2026-04-16,100125.68,100125.68,0,0
INV000481,SUP003,2026-04-02,348413.32,348413.32,3,0
INV000482,SUP003,2026-04-07,265976.79,265976.79,0,0
INV000483,SUP003,2026-04-22,434612.2,434612.2,3,0
INV000484,SUP003,2026-04-04,238424.88,238424.88,5,0
INV000485,SUP003,2026-04-20,255140.81,255140.81,6,0
INV000486,SUP003,2026-04-09,210054.95,210054.95,0,0
INV000487,SUP003,2026-04-05,222123.5,222123.5,2,0
INV000488,SUP003,2026-05-15,496902.65,496902.65,6,0
INV000489,SUP003,2026-05-07,148005.75,148005.75,6,0
INV000490,SUP003,2026-05-05,125966.56,125966.56,10,0
INV000491,SUP003,2026-05-10,141847.74,141847.74,0,0
INV000492,SUP003,2026-05-20,146853.95,146853.95,1,0
INV000493,SUP003,2026-05-05,155883.07,155883.07,4,0
INV000494,SUP003,2026-05-26,197500.52,197500.52,6,0
INV000495,SUP003,2026-05-03,290157.44,290157.44,5,0
INV000496,SUP003,2026-05-26,186307.03,186307.03,6,0
INV000497,SUP003,2026-05-09,120135.85,120135.85,1,0
INV000498,SUP003,2026-05-02,178712.42,178712.42,8,0
INV000499,SUP003,2026-05-26,303417.58,296094.12,0,1
INV000500,SUP003,2026-05-18,71709.13,71709.13,3,0
INV000501,SUP003,2026-05-01,225287.45,225287.45,10,0
INV000502,SUP003,2026-05-25,178767.09,178767.09,10,0
INV000503,SUP003,2026-06-13,141097.54,141097.54,0,0
INV000504,SUP003,2026-06-21,124686.02,124686.02,4,0
INV000505,SUP003,2026-06-18,81912.24,81912.24,1,0
INV000506,SUP003,2026-06-04,160142.89,160142.89,0,0
INV000507,SUP003,2026-06-26,104176.59,104176.59,2,0
INV000508,SUP003,2026-06-01,210319.02,210319.02,6,0
INV000509,SUP003,2026-06-16,150388.13,150388.13,8,0
INV000510,SUP003,2026-06-23,130154.12,130154.12,7,0
INV000511,SUP003,2026-06-23,435479.1,435479.1,7,0
INV000512,SUP003,2026-06-16,196794.71,196794.71,5,0
INV000513,SUP003,2026-06-22,412961.61,409142.82,0,1
INV000514,SUP003,2026-06-07,252024.02,252024.02,2,0
INV000515,SUP004,2025-01-01,209499.9,209499.9,3,0
INV000516,SUP004,2025-01-22,40636.58,40636.58,1,0
INV000517,SUP004,2025-01-04,160101.59,160101.59,12,0
INV000518,SUP004,2025-01-08,204554.55,204554.55,8,0
INV000519,SUP004,2025-01-04,215920.38,215920.38,7,0
INV000520,SUP004,2025-01-24,450589.72,450589.72,5,0
INV000521,SUP004,2025-01-07,93189.13,93189.13,2,0
INV000522,SUP004,2025-01-18,98807.79,98807.79,0,0
INV000523,SUP004,2025-01-24,181549.39,181549.39,4,0
INV000524,SUP004,2025-01-12,293599.48,293599.48,9,0
INV000525,SUP004,2025-02-19,207732.77,201688.19,7,1
INV000526,SUP004,2025-02-10,209650.82,209650.82,0,0
INV000527,SUP004,2025-02-27,219321.26,219321.26,10,0
INV000528,SUP004,2025-02-20,184127.08,184127.08,1,0
INV000529,SUP004,2025-02-23,147805.67,147805.67,10,0
INV000530,SUP004,2025-02-08,116539.86,116539.86,9,0
INV000531,SUP004,2025-02-03,275129.13,275129.13,0,0
INV000532,SUP004,2025-02-15,118083.58,118083.58,8,0
INV000533,SUP004,2025-03-18,306999.04,306999.04,10,0
INV000534,SUP004,2025-03-03,172792.82,172792.82,15,0
INV000535,SUP004,2025-03-13,181057.17,181057.17,2,0
INV000536,SUP004,2025-03-27,58571.63,58571.63,4,0
INV000537,SUP004,2025-03-17,216731.21,211758.62,7,1
INV000538,SUP004,2025-03-04,505801.45,505801.45,3,0
INV000539,SUP004,2025-03-07,99304.4,99304.4,8,0
INV000540,SUP004,2025-03-07,84907.78,84907.78,7,0
INV000541,SUP004,2025-03-02,206377.88,206377.88,7,0
INV000542,SUP004,2025-03-23,323690.59,323690.59,3,0
INV000543,SUP004,2025-03-09,274802.72,274802.72,10,0
INV000544,SUP004,2025-03-04,187345.16,187345.16,6,0
INV000545,SUP004,2025-03-16,377874.41,377874.41,7,0
INV000546,SUP004,2025-03-16,69439.41,69439.41,6,0
INV000547,SUP004,2025-04-18,201828.73,201828.73,1,0
INV000548,SUP004,2025-04-24,157104.22,157104.22,6,0
INV000549,SUP004,2025-04-15,118404.57,118404.57,8,0
INV000550,SUP004,2025-04-06,181073.66,181073.66,0,0
INV000551,SUP004,2025-04-10,296032.97,296032.97,4,0
INV000552,SUP004,2025-04-09,280164.37,280164.37,0,0
INV000553,SUP004,2025-04-13,168346.85,168346.85,7,0
INV000554,SUP004,2025-04-26,155877.98,155877.98,4,0
INV000555,SUP004,2025-04-17,88460.13,88460.13,4,0
INV000556,SUP004,2025-04-02,93928.0,93928.0,7,0
INV000557,SUP004,2025-04-12,169231.7,169231.7,0,0
INV000558,SUP004,2025-04-04,196782.92,196782.92,8,0
INV000559,SUP004,2025-04-02,230226.84,230226.84,6,0
INV000560,SUP004,2025-04-22,182698.8,182698.8,0,0
INV000561,SUP004,2025-05-25,121759.73,121759.73,10,0
INV000562,SUP004,2025-05-10,262035.59,262035.59,0,0
INV000563,SUP004,2025-05-22,344938.66,344938.66,11,0
INV000564,SUP004,2025-05-16,170063.23,170063.23,6,0
INV000565,SUP004,2025-05-26,160677.51,160677.51,10,0
INV000566,SUP004,2025-05-18,134355.13,134355.13,0,0
INV000567,SUP004,2025-05-24,214913.51,208833.75,8,1
INV000568,SUP004,2025-06-01,107977.84,107977.84,0,0
INV000569,SUP004,2025-06-15,200146.78,200146.78,2,0
INV000570,SUP004,2025-06-27,112490.89,109272.85,7,1
INV000571,SUP004,2025-06-04,215766.41,215766.41,3,0
INV000572,SUP004,2025-06-08,196798.65,196798.65,9,0
INV000573,SUP004,2025-06-12,183559.08,183559.08,0,0
INV000574,SUP004,2025-06-26,135497.86,135497.86,11,0
INV000575,SUP004,2025-06-01,240907.65,240907.65,6,0
INV000576,SUP004,2025-06-14,155191.87,155191.87,9,0
INV000577,SUP004,2025-06-07,170681.85,170681.85,4,0
INV000578,SUP004,2025-06-20,81109.39,81109.39,3,0
INV000579,SUP004,2025-06-22,158550.93,158550.93,4,0
INV000580,SUP004,2025-06-02,179591.67,179591.67,2,0
INV000581,SUP004,2025-06-09,333835.65,333835.65,6,0
INV000582,SUP004,2025-06-23,250203.24,250203.24,5,0
INV000583,SUP004,2025-07-03,176190.65,176190.65,6,0
INV000584,SUP004,2025-07-01,164858.39,164858.39,2,0
INV000585,SUP004,2025-07-11,187929.72,185719.48,6,1
INV000586,SUP004,2025-07-15,183679.27,183679.27,13,0
INV000587,SUP004,2025-07-25,356562.15,356562.15,15,0
INV000588,SUP004,2025-07-24,270966.44,268222.95,2,1
INV000589,SUP004,2025-08-09,215699.77,211372.04,4,1
INV000590,SUP004,2025-08-13,217186.91,217186.91,9,0
INV000591,SUP004,2025-08-03,117837.04,117837.04,7,0
INV000592,SUP004,2025-08-22,405215.54,405215.54,7,0
INV000593,SUP004,2025-08-23,310225.32,310225.32,2,0
INV000594,SUP004,2025-08-05,203692.98,203692.98,7,0
INV000595,SUP004,2025-08-14,93383.06,93383.06,7,0
INV000596,SUP004,2025-08-10,237801.59,233168.84,6,1
INV000597,SUP004,2025-08-13,173620.39,173620.39,1,0
INV000598,SUP004,2025-08-03,312352.89,312352.89,12,0
INV000599,SUP004,2025-08-06,123726.85,123726.85,0,0
INV000600,SUP004,2025-08-07,83860.94,83860.94,2,0
INV000601,SUP004,2025-08-17,319108.01,319108.01,5,0
INV000602,SUP004,2025-09-07,370095.37,370095.37,2,0
INV000603,SUP004,2025-09-26,217489.65,217489.65,5,0
INV000604,SUP004,2025-09-09,160760.77,160760.77,6,0
INV000605,SUP004,2025-09-14,200296.04,200296.04,6,0
INV000606,SUP004,2025-09-05,223201.68,223201.68,8,0
INV000607,SUP004,2025-09-10,243215.38,243215.38,0,0
INV000608,SUP004,2025-09-12,214427.11,214427.11,8,0
INV000609,SUP004,2025-09-23,418959.17,418959.17,9,0
INV000610,SUP004,2025-09-22,125201.96,125201.96,7,0
INV000611,SUP004,2025-09-03,289850.78,289850.78,8,0
INV000612,SUP004,2025-09-01,136532.02,134924.79,1,1
INV000613,SUP004,2025-10-10,161065.32,161065.32,6,0
INV000614,SUP004,2025-10-07,149893.99,149893.99,5,0
INV000615,SUP004,2025-10-06,137754.98,137754.98,12,0
INV000616,SUP004,2025-10-22,223692.92,223692.92,1,0
INV000617,SUP004,2025-10-19,174191.11,174191.11,3,0
INV000618,SUP004,2025-10-18,121231.83,121231.83,1,0
INV000619,SUP004,2025-10-22,513784.17,513784.17,11,0
INV000620,SUP004,2025-10-05,60941.23,60941.23,6,0
INV000621,SUP004,2025-10-19,195861.98,195861.98,2,0
INV000622,SUP004,2025-10-21,69465.04,69465.04,3,0
INV000623,SUP004,2025-10-08,202148.3,202148.3,3,0
INV000624,SUP004,2025-10-25,145210.65,145210.65,9,0
INV000625,SUP004,2025-11-01,264443.93,264443.93,3,0
INV000626,SUP004,2025-11-07,260034.47,260034.47,2,0
INV000627,SUP004,2025-11-03,124875.12,124875.12,2,0
INV000628,SUP004,2025-11-17,167571.6,167571.6,5,0
INV000629,SUP004,2025-11-17,147894.58,147894.58,0,0
INV000630,SUP004,2025-12-12,143326.39,143326.39,3,0
INV000631,SUP004,2025-12-06,340512.7,340512.7,4,0
INV000632,SUP004,2025-12-06,352081.21,352081.21,4,0
INV000633,SUP004,2025-12-03,353480.29,353480.29,4,0
INV000634,SUP004,2025-12-21,97322.27,97322.27,2,0
INV000635,SUP004,2025-12-15,136136.66,136136.66,4,0
INV000636,SUP004,2025-12-06,135138.8,135138.8,6,0
INV000637,SUP004,2025-12-23,164098.54,164098.54,14,0
INV000638,SUP004,2025-12-11,231067.63,224819.55,6,1
INV000639,SUP004,2025-12-19,177646.95,177646.95,2,0
INV000640,SUP004,2025-12-22,177345.36,177345.36,11,0
INV000641,SUP004,2025-12-21,465387.37,465387.37,11,0
INV000642,SUP004,2025-12-04,237447.16,237447.16,0,0
INV000643,SUP004,2025-12-01,267256.55,267256.55,14,0
INV000644,SUP004,2026-01-15,472952.87,472952.87,9,0
INV000645,SUP004,2026-01-12,233338.23,233338.23,6,0
INV000646,SUP004,2026-01-05,54968.41,54968.41,3,0
INV000647,SUP004,2026-01-06,297913.76,297913.76,10,0
INV000648,SUP004,2026-01-14,58053.86,58053.86,3,0
INV000649,SUP004,2026-01-19,297299.2,288787.47,4,1
INV000650,SUP004,2026-01-13,144847.99,144847.99,2,0
INV000651,SUP004,2026-01-14,91068.54,89456.34,7,1
INV000652,SUP004,2026-01-04,140615.37,140615.37,3,0
INV000653,SUP004,2026-01-08,121569.2,121569.2,0,0
INV000654,SUP004,2026-01-10,136362.94,136362.94,8,0
INV000655,SUP004,2026-01-20,203980.8,203980.8,0,0
INV000656,SUP004,2026-01-06,289127.71,289127.71,12,0
INV000657,SUP004,2026-01-02,378969.3,378969.3,4,0
INV000658,SUP004,2026-02-26,134763.56,134763.56,6,0
INV000659,SUP004,2026-02-10,377651.51,377651.51,3,0
INV000660,SUP004,2026-02-26,205711.95,205711.95,4,0
INV000661,SUP004,2026-02-26,160856.22,160856.22,5,0
INV000662,SUP004,2026-02-09,124076.78,124076.78,6,0
INV000663,SUP004,2026-02-04,152867.92,152867.92,9,0
INV000664,SUP004,2026-02-06,71963.9,71963.9,4,0
INV000665,SUP004,2026-02-16,191708.92,189056.72,8,1
INV000666,SUP004,2026-02-04,94769.32,94769.32,8,0
INV000667,SUP004,2026-02-10,321950.45,321950.45,3,0
INV000668,SUP004,2026-02-18,135331.72,135331.72,5,0
INV000669,SUP004,2026-02-14,158753.67,158753.67,0,0
INV000670,SUP004,2026-02-23,109776.2,109776.2,5,0
INV000671,SUP004,2026-03-03,149210.39,149210.39,1,0
INV000672,SUP004,2026-03-13,199753.57,199753.57,2,0
INV000673,SUP004,2026-03-24,214071.46,212896.96,10,1
INV000674,SUP004,2026-03-16,332667.75,332667.75,10,0
INV000675,SUP004,2026-03-10,145947.48,145947.48,10,0
INV000676,SUP004,2026-03-06,154436.24,154436.24,4,0
INV000677,SUP004,2026-03-12,129320.42,129320.42,8,0
INV000678,SUP004,2026-03-20,109973.35,109973.35,3,0
INV000679,SUP004,2026-03-23,163280.38,163280.38,1,0
INV000680,SUP004,2026-03-14,115122.74,115122.74,12,0
INV000681,SUP004,2026-03-03,318954.68,311774.9,6,1
INV000682,SUP004,2026-03-08,98206.09,98206.09,1,0
INV000683,SUP004,2026-03-11,398518.32,398518.32,4,0
INV000684,SUP004,2026-03-03,199464.95,199464.95,7,0
INV000685,SUP004,2026-03-27,56448.07,56448.07,0,0
INV000686,SUP004,2026-03-13,161006.6,161006.6,9,0
INV000687,SUP004,2026-04-09,210886.91,210886.91,6,0
INV000688,SUP004,2026-04-11,329399.42,329399.42,2,0
INV000689,SUP004,2026-04-14,178116.23,178116.23,3,0
INV000690,SUP004,2026-04-10,164588.28,164588.28,3,0
INV000691,SUP004,2026-04-17,180663.27,180663.27,7,0
INV000692,SUP004,2026-04-12,165341.37,165341.37,3,0
INV000693,SUP004,2026-04-24,132984.76,132984.76,8,0
INV000694,SUP004,2026-04-25,255005.87,255005.87,11,0
INV000695,SUP004,2026-04-06,238235.89,238235.89,7,0
INV000696,SUP004,2026-05-09,246371.27,246371.27,4,0
INV000697,SUP004,2026-05-12,120175.84,120175.84,10,0
INV000698,SUP004,2026-05-11,145066.45,145066.45,10,0
INV000699,SUP004,2026-05-22,261672.01,258403.68,4,1
INV000700,SUP004,2026-06-19,159360.16,159360.16,6,0
INV000701,SUP004,2026-06-14,225276.27,225276.27,1,0
INV000702,SUP004,2026-06-27,140824.19,140824.19,0,0
INV000703,SUP004,2026-06-17,208171.71,208171.71,5,0
INV000704,SUP004,2026-06-13,249399.01,249399.01,8,0
INV000705,SUP004,2026-06-22,399610.85,399610.85,7,0
INV000706,SUP004,2026-06-10,214024.2,214024.2,4,0
INV000707,SUP004,2026-06-06,281429.79,281429.79,6,0
INV000708,SUP004,2026-06-07,114758.86,114758.86,3,0
INV000709,SUP005,2025-01-27,162387.78,162387.78,3,0
INV000710,SUP005,2025-01-23,119967.3,119967.3,0,0
INV000711,SUP005,2025-01-14,333366.86,333366.86,1,0
INV000712,SUP005,2025-01-22,153649.41,153649.41,0,0
INV000713,SUP005,2025-01-27,183285.37,183285.37,0,0
INV000714,SUP005,2025-01-15,54012.26,54012.26,9,0
INV000715,SUP005,2025-01-05,73974.35,73974.35,4,0
INV000716,SUP005,2025-01-20,162076.81,162076.81,0,0
INV000717,SUP005,2025-01-02,146295.47,146295.47,3,0
INV000718,SUP005,2025-01-15,112308.72,112308.72,5,0
INV000719,SUP005,2025-01-04,241497.31,241497.31,2,0
INV000720,SUP005,2025-01-25,122451.3,122451.3,0,0
INV000721,SUP005,2025-02-14,154185.47,154185.47,1,0
INV000722,SUP005,2025-02-14,114900.66,114900.66,0,0
INV000723,SUP005,2025-02-14,142609.58,142609.58,0,0
INV000724,SUP005,2025-02-22,184196.18,184196.18,3,0
INV000725,SUP005,2025-02-03,143766.45,143766.45,1,0
INV000726,SUP005,2025-03-06,119813.22,119813.22,8,0
INV000727,SUP005,2025-03-03,92191.71,92191.71,2,0
INV000728,SUP005,2025-03-17,156272.32,156272.32,6,0
INV000729,SUP005,2025-03-02,138168.87,138168.87,3,0
INV000730,SUP005,2025-03-27,186584.1,186584.1,3,0
INV000731,SUP005,2025-03-02,124565.95,124565.95,0,0
INV000732,SUP005,2025-03-07,107572.63,107572.63,0,0
INV000733,SUP005,2025-03-11,87405.32,87405.32,2,0
INV000734,SUP005,2025-03-25,139143.78,139143.78,0,0
INV000735,SUP005,2025-03-22,81805.23,81805.23,9,0
INV000736,SUP005,2025-03-14,85183.42,85183.42,4,0
INV000737,SUP005,2025-03-05,129001.53,129001.53,3,0
INV000738,SUP005,2025-03-01,414688.59,414688.59,9,0
INV000739,SUP005,2025-03-20,268467.75,268467.75,0,0
INV000740,SUP005,2025-03-24,111055.47,111055.47,0,0
INV000741,SUP005,2025-03-09,196754.84,196754.84,7,0
INV000742,SUP005,2025-03-19,86912.44,86912.44,10,0
INV000743,SUP005,2025-04-09,188268.02,188268.02,4,0
INV000744,SUP005,2025-04-15,163698.28,163698.28,0,0
INV000745,SUP005,2025-04-23,92789.1,92789.1,3,0
INV000746,SUP005,2025-04-25,156036.91,156036.91,8,0
INV000747,SUP005,2025-04-26,264319.94,264319.94,0,0
INV000748,SUP005,2025-04-25,145150.53,145150.53,1,0
INV000749,SUP005,2025-04-19,122077.27,122077.27,0,0
INV000750,SUP005,2025-04-24,141328.86,141328.86,0,0
INV000751,SUP005,2025-04-05,181290.32,181290.32,6,0
INV000752,SUP005,2025-05-18,88534.77,88534.77,10,0
INV000753,SUP005,2025-05-07,55058.74,55058.74,6,0
INV000754,SUP005,2025-05-12,276892.89,276892.89,4,0
INV000755,SUP005,2025-05-22,390075.01,390075.01,2,0
INV000756,SUP005,2025-05-02,244972.53,244972.53,1,0
INV000757,SUP005,2025-05-17,125692.08,125692.08,2,0
INV000758,SUP005,2025-05-23,236176.24,236176.24,11,0
INV000759,SUP005,2025-05-20,160523.11,160523.11,6,0
INV000760,SUP005,2025-06-16,228971.55,228971.55,2,0
INV000761,SUP005,2025-06-11,200208.55,196488.23,3,1
INV000762,SUP005,2025-06-24,127939.62,127939.62,0,0
INV000763,SUP005,2025-06-13,211890.22,211890.22,2,0
INV000764,SUP005,2025-06-04,190205.79,190205.79,7,0
INV000765,SUP005,2025-06-15,153398.13,153398.13,1,0
INV000766,SUP005,2025-06-04,188190.85,188190.85,7,0
INV000767,SUP005,2025-06-27,174466.9,174466.9,0,0
INV000768,SUP005,2025-06-01,74064.05,74064.05,9,0
INV000769,SUP005,2025-06-23,228971.87,228971.87,2,0
INV000770,SUP005,2025-06-26,152292.78,152292.78,5,0
INV000771,SUP005,2025-06-05,68585.53,68585.53,0,0
INV000772,SUP005,2025-07-22,202291.8,202291.8,4,0
INV000773,SUP005,2025-07-03,375369.55,375369.55,1,0
INV000774,SUP005,2025-07-26,123088.99,123088.99,4,0
INV000775,SUP005,2025-07-07,166102.97,166102.97,3,0
INV000776,SUP005,2025-07-18,88300.55,88300.55,5,0
INV000777,SUP005,2025-07-05,139726.24,139726.24,2,0
INV000778,SUP005,2025-07-22,152737.92,152737.92,1,0
INV000779,SUP005,2025-07-27,114301.98,114301.98,7,0
INV000780,SUP005,2025-07-18,265608.55,265608.55,9,0
INV000781,SUP005,2025-08-15,242229.75,242229.75,0,0
INV000782,SUP005,2025-08-08,144818.87,144818.87,0,0
INV000783,SUP005,2025-08-01,99033.89,99033.89,4,0
INV000784,SUP005,2025-08-06,137234.16,137234.16,6,0
INV000785,SUP005,2025-08-13,132862.09,132862.09,5,0
INV000786,SUP005,2025-08-16,134198.68,134198.68,7,0
INV000787,SUP005,2025-08-06,251129.36,251129.36,5,0
INV000788,SUP005,2025-08-27,107124.94,107124.94,3,0
INV000789,SUP005,2025-08-15,78876.59,78876.59,8,0
INV000790,SUP005,2025-08-22,170282.63,170282.63,0,0
INV000791,SUP005,2025-08-26,353062.43,353062.43,0,0
INV000792,SUP005,2025-08-04,157981.37,157981.37,11,0
INV000793,SUP005,2025-08-13,98685.1,98685.1,10,0
INV000794,SUP005,2025-08-27,200673.46,200673.46,8,0
INV000795,SUP005,2025-08-22,200953.73,200953.73,1,0
INV000796,SUP005,2025-08-01,293965.24,293965.24,0,0
INV000797,SUP005,2025-09-21,158584.8,158584.8,0,0
INV000798,SUP005,2025-09-23,96520.61,96520.61,4,0
INV000799,SUP005,2025-09-13,135329.13,135329.13,3,0
INV000800,SUP005,2025-09-04,278546.11,278546.11,4,0
INV000801,SUP005,2025-09-14,191191.65,191191.65,12,0
INV000802,SUP005,2025-09-07,147314.29,147314.29,2,0
INV000803,SUP005,2025-09-25,114117.3,114117.3,8,0
INV000804,SUP005,2025-09-03,217945.75,217945.75,1,0
INV000805,SUP005,2025-09-27,177916.74,175446.86,0,1
INV000806,SUP005,2025-09-25,183689.91,183689.91,1,0
INV000807,SUP005,2025-09-13,128502.48,128502.48,0,0
INV000808,SUP005,2025-09-25,177105.77,177105.77,10,0
INV000809,SUP005,2025-09-16,89084.87,89084.87,3,0
INV000810,SUP005,2025-09-25,59507.27,59507.27,4,0
INV000811,SUP005,2025-09-22,53942.33,53942.33,0,0
INV000812,SUP005,2025-10-03,309340.25,309340.25,0,0
INV000813,SUP005,2025-10-24,159199.9,159199.9,0,0
INV000814,SUP005,2025-10-01,207999.68,207999.68,0,0
INV000815,SUP005,2025-10-02,56621.56,56621.56,2,0
INV000816,SUP005,2025-10-20,102941.98,102941.98,5,0
INV000817,SUP005,2025-10-19,153156.37,153156.37,0,0
INV000818,SUP005,2025-10-06,110674.37,110674.37,0,0
INV000819,SUP005,2025-10-16,109523.21,109523.21,6,0
INV000820,SUP005,2025-11-19,86883.39,86883.39,8,0
INV000821,SUP005,2025-11-08,141749.96,141749.96,5,0
INV000822,SUP005,2025-11-19,96039.15,96039.15,4,0
INV000823,SUP005,2025-11-07,153585.8,153585.8,2,0
INV000824,SUP005,2025-11-09,267595.77,267595.77,4,0
INV000825,SUP005,2025-11-15,69351.43,69351.43,0,0
INV000826,SUP005,2025-11-11,111373.44,111373.44,0,0
INV000827,SUP005,2025-11-10,83016.51,83016.51,5,0
INV000828,SUP005,2025-11-14,64116.89,64116.89,8,0
INV000829,SUP005,2025-11-16,327384.34,327384.34,2,0
INV000830,SUP005,2025-11-10,186156.05,186156.05,8,0
INV000831,SUP005,2025-11-10,138184.83,138184.83,3,0
INV000832,SUP005,2025-11-21,116910.62,116910.62,2,0
INV000833,SUP005,2025-12-04,155408.82,155408.82,11,0
INV000834,SUP005,2025-12-06,194489.28,194489.28,5,0
INV000835,SUP005,2025-12-02,88995.13,88995.13,4,0
INV000836,SUP005,2025-12-24,108841.99,108841.99,2,0
INV000837,SUP005,2025-12-07,59708.66,59708.66,5,0
INV000838,SUP005,2025-12-16,162721.9,162721.9,0,0
INV000839,SUP005,2025-12-12,115696.88,115696.88,0,0
INV000840,SUP005,2025-12-08,243388.01,243388.01,6,0
INV000841,SUP005,2025-12-01,190583.44,190583.44,9,0
INV000842,SUP005,2026-01-21,112144.24,112144.24,5,0
INV000843,SUP005,2026-01-02,311622.28,311622.28,5,0
INV000844,SUP005,2026-01-11,105985.47,105985.47,0,0
INV000845,SUP005,2026-01-22,211148.65,209986.17,0,1
INV000846,SUP005,2026-01-04,71236.23,71236.23,0,0
INV000847,SUP005,2026-01-06,194645.87,194645.87,2,0
INV000848,SUP005,2026-01-11,293343.04,293343.04,5,0
INV000849,SUP005,2026-02-23,226421.15,226421.15,6,0
INV000850,SUP005,2026-02-01,114990.64,114990.64,0,0
INV000851,SUP005,2026-02-04,92664.6,92664.6,2,0
INV000852,SUP005,2026-02-03,174371.72,174371.72,0,0
INV000853,SUP005,2026-02-14,126310.76,126310.76,0,0
INV000854,SUP005,2026-02-22,70219.97,70219.97,4,0
INV000855,SUP005,2026-02-07,218208.2,218208.2,5,0
INV000856,SUP005,2026-02-13,86017.86,86017.86,0,0
INV000857,SUP005,2026-03-15,325150.75,325150.75,11,0
INV000858,SUP005,2026-03-20,538857.46,538857.46,13,0
INV000859,SUP005,2026-03-04,162060.19,162060.19,2,0
INV000860,SUP005,2026-03-01,159863.47,159863.47,4,0
INV000861,SUP005,2026-03-05,196394.34,196394.34,0,0
INV000862,SUP005,2026-03-25,102501.79,102501.79,3,0
INV000863,SUP005,2026-03-17,118412.94,118412.94,2,0
INV000864,SUP005,2026-03-26,153599.68,153599.68,4,0
INV000865,SUP005,2026-03-24,78289.15,78289.15,7,0
INV000866,SUP005,2026-03-24,76184.96,76184.96,1,0
INV000867,SUP005,2026-03-03,261057.45,261057.45,0,0
INV000868,SUP005,2026-03-06,102909.22,102909.22,7,0
INV000869,SUP005,2026-04-06,196481.28,196481.28,0,0
INV000870,SUP005,2026-04-04,163205.71,163205.71,0,0
